date,pakistan_west,china_east,gulf_energy,us_trade,shipping,composite
2025-07-18,56.85,65.21,63.01,59.18,40.14,56.88
2025-07-19,71.78,21.92,1.64,73.15,66.3,46.96
2025-07-20,63.42,22.19,0.96,62.88,75.07,44.9
2025-07-21,63.29,74.25,22.74,63.29,38.77,52.47
2025-07-22,42.74,36.85,3.01,42.47,25.89,30.19
2025-07-23,68.36,72.19,39.04,70.55,10.0,52.03
2025-07-24,55.48,70.14,27.12,60.68,23.7,47.42
2025-07-25,60.27,62.47,58.36,61.78,18.77,52.33
2025-07-26,67.95,23.15,0.27,67.53,54.25,42.63
2025-07-27,73.29,22.47,12.33,73.42,63.84,49.07
2025-07-28,59.18,85.21,65.48,63.01,45.89,63.75
2025-07-29,81.92,77.26,67.4,82.88,57.67,73.42
2025-07-30,92.19,81.64,62.05,92.19,15.21,68.66
2025-07-31,95.07,63.7,87.12,95.21,56.71,79.56
2025-08-01,96.44,43.29,65.75,96.44,11.64,62.71
2025-08-02,93.01,13.7,72.47,92.47,54.38,65.21
2025-08-03,87.26,15.34,80.96,87.26,73.29,68.82
2025-08-04,96.03,70.41,85.34,95.89,36.3,76.79
2025-08-05,95.34,50.82,91.92,95.48,22.19,71.15
2025-08-06,97.95,72.19,93.29,97.95,27.26,77.73
2025-08-07,98.9,74.25,94.79,98.9,15.89,76.55
2025-08-08,96.58,53.01,82.47,96.3,29.73,71.62
2025-08-09,93.97,16.16,73.29,93.97,35.34,62.55
2025-08-10,88.08,7.4,28.36,89.32,55.21,53.67
2025-08-11,89.32,51.1,55.21,90.96,60.0,69.32
2025-08-12,81.64,71.51,30.0,84.38,32.74,60.05
2025-08-13,73.97,19.86,32.74,74.52,12.05,42.63
2025-08-14,90.41,14.52,43.97,90.41,18.49,51.56
2025-08-15,90.82,58.63,70.14,90.41,18.77,65.75
2025-08-16,87.26,11.23,22.47,86.85,26.71,46.9
2025-08-17,76.85,13.56,11.51,76.71,55.48,46.82
2025-08-18,77.4,55.48,39.73,77.26,47.4,59.45
2025-08-19,80.96,38.63,26.85,79.73,31.78,51.59
2025-08-20,78.9,45.48,15.34,79.18,31.78,50.14
2025-08-21,58.36,25.07,10.96,57.81,63.84,43.21
2025-08-22,75.89,50.41,50.68,75.07,56.85,61.78
2025-08-23,92.74,20.0,21.78,92.74,53.01,56.05
2025-08-24,87.12,15.75,55.89,86.85,78.77,64.88
2025-08-25,72.33,55.62,37.12,71.1,45.48,56.33
2025-08-26,76.58,69.73,53.56,76.44,31.23,61.51
2025-08-27,87.67,33.97,75.48,87.4,42.88,65.48
2025-08-28,79.86,83.7,79.59,79.59,83.7,81.29
2025-08-29,76.03,76.58,35.07,76.3,53.29,63.45
2025-08-30,96.3,78.77,35.48,96.3,75.62,76.49
2025-08-31,98.22,95.48,59.86,98.22,83.56,87.07
2025-09-01,98.77,98.63,66.44,98.77,46.03,81.73
2025-09-02,95.89,93.15,46.85,95.62,36.16,73.53
2025-09-03,80.27,90.96,9.04,79.32,26.3,57.18
2025-09-04,69.59,84.93,21.51,67.53,15.07,51.73
2025-09-05,83.7,73.56,43.29,82.88,19.59,60.6
2025-09-06,90.82,46.03,19.04,90.41,57.4,60.74
2025-09-07,90.68,17.95,78.22,89.86,86.85,72.71
2025-09-08,80.55,43.15,49.04,80.27,65.21,63.64
2025-09-09,90.27,70.68,49.18,90.0,80.55,76.14
2025-09-10,84.66,50.41,69.59,84.25,95.89,76.96
2025-09-11,65.34,16.85,36.3,64.93,95.07,55.7
2025-09-12,77.81,55.89,66.58,76.85,83.97,72.22
2025-09-13,94.79,37.81,86.99,94.66,76.44,78.14
2025-09-14,87.67,13.84,85.62,89.04,91.64,73.56
2025-09-15,46.44,82.05,60.41,51.23,60.55,60.14
2025-09-16,70.55,77.95,74.38,72.47,66.3,72.33
2025-09-17,81.64,60.41,43.15,81.23,32.6,59.81
2025-09-18,78.08,80.68,61.37,77.12,30.68,65.59
2025-09-19,86.3,84.93,73.56,87.81,25.21,71.56
2025-09-20,97.12,47.67,64.25,97.4,89.73,79.23
2025-09-21,97.26,58.9,75.07,97.12,77.95,81.26
2025-09-22,73.84,60.96,57.81,73.7,37.12,60.68
2025-09-23,92.05,67.95,81.64,92.33,55.62,77.92
2025-09-24,71.78,45.48,63.42,71.23,64.38,63.26
2025-09-25,81.1,63.56,63.84,81.51,52.05,68.41
2025-09-26,86.16,87.4,61.51,86.3,38.22,71.92
2025-09-27,92.88,32.33,43.56,92.47,71.64,66.58
2025-09-28,86.71,84.38,49.45,85.75,89.86,79.23
2025-09-29,78.36,70.41,63.97,78.08,68.08,71.78
2025-09-30,49.59,63.97,83.56,50.55,43.29,58.19
2025-10-01,42.88,2.88,27.81,42.05,20.82,27.29
2025-10-02,38.36,1.64,28.49,36.3,75.07,35.97
2025-10-03,63.29,0.14,59.59,61.92,80.0,52.99
2025-10-04,88.63,4.66,54.52,88.08,88.08,64.79
2025-10-05,76.99,2.47,35.34,76.71,91.64,56.63
2025-10-06,63.01,0.82,65.48,63.56,73.01,53.18
2025-10-07,86.71,5.34,79.59,86.58,68.9,65.42
2025-10-08,85.62,1.78,64.66,84.79,47.95,56.96
2025-10-09,83.29,22.19,93.01,84.93,45.07,65.7
2025-10-10,89.73,64.25,78.22,93.56,52.6,75.67
2025-10-11,85.48,79.73,73.84,91.64,65.75,79.29
2025-10-12,91.92,54.66,90.0,95.48,80.27,82.47
2025-10-13,71.51,70.82,97.12,82.88,47.12,73.89
2025-10-14,76.85,86.03,91.64,84.93,23.15,72.52
2025-10-15,84.93,96.85,82.88,88.63,15.75,73.81
2025-10-16,90.68,41.64,90.82,91.64,17.53,66.47
2025-10-17,86.03,68.22,70.27,86.3,19.73,66.11
2025-10-18,78.9,21.64,18.9,85.21,50.27,50.99
2025-10-19,70.41,26.16,40.14,72.88,84.38,58.79
2025-10-20,20.41,78.63,68.77,31.92,44.66,48.88
2025-10-21,15.75,70.68,32.6,26.58,19.59,33.04
2025-10-22,26.3,31.64,59.45,29.73,20.41,33.51
2025-10-23,76.16,59.86,97.95,79.32,15.21,65.7
2025-10-24,75.34,25.48,91.23,80.68,10.96,56.74
2025-10-25,71.78,23.7,64.38,79.32,41.64,56.16
2025-10-26,92.74,68.08,70.14,95.62,47.53,74.82
2025-10-27,82.05,97.95,59.04,89.32,1.78,66.03
2025-10-28,38.63,76.71,46.58,47.4,18.36,45.53
2025-10-29,70.0,70.0,60.82,77.67,27.26,61.15
2025-10-30,66.03,98.77,53.84,81.92,8.63,61.84
2025-10-31,75.62,92.88,39.32,80.55,6.99,59.07
2025-11-01,86.71,47.95,35.62,87.95,31.1,57.86
2025-11-02,80.82,35.62,70.27,82.88,94.25,72.77
2025-11-03,80.14,90.41,46.16,86.16,42.74,69.12
2025-11-04,54.11,36.44,46.44,58.77,11.23,41.4
2025-11-05,47.26,33.01,18.77,50.27,4.66,30.79
2025-11-06,66.03,52.88,45.62,66.44,11.92,48.58
2025-11-07,69.73,67.81,58.9,71.51,12.47,56.08
2025-11-08,87.53,14.25,64.66,86.58,50.96,60.79
2025-11-09,70.55,15.07,34.38,72.05,39.73,46.36
2025-11-10,61.78,7.12,36.85,63.42,11.78,36.19
2025-11-11,86.58,46.16,50.68,85.48,20.14,57.81
2025-11-12,73.84,24.52,45.89,73.42,8.08,45.15
2025-11-13,84.66,36.85,46.85,84.11,15.75,53.64
2025-11-14,21.23,16.44,67.67,20.96,39.45,33.15
2025-11-15,76.99,9.73,58.77,75.07,45.75,53.26
2025-11-16,15.89,13.84,69.86,15.75,34.93,30.05
2025-11-17,92.05,60.41,60.96,91.51,27.95,66.58
2025-11-18,63.15,86.03,70.96,62.74,33.01,63.18
2025-11-19,36.16,79.04,55.07,35.89,35.07,48.25
2025-11-20,65.34,44.25,48.49,65.62,6.03,45.95
2025-11-21,80.41,58.63,54.52,80.96,17.53,58.41
2025-11-22,83.42,14.66,48.49,82.05,48.49,55.42
2025-11-23,83.7,14.38,86.3,82.6,73.97,68.19
2025-11-24,65.07,36.85,45.48,67.12,33.42,49.59
2025-11-25,74.79,70.27,47.12,74.52,43.01,61.95
2025-11-26,53.56,39.18,38.77,51.51,10.41,38.68
2025-11-27,61.64,70.27,38.63,61.1,62.19,58.77
2025-11-28,69.04,76.85,70.68,68.22,56.44,68.25
2025-11-29,95.62,7.95,61.64,95.07,87.12,69.48
2025-11-30,74.11,14.66,89.73,72.6,77.53,65.73
2025-12-01,61.64,16.44,85.07,61.51,36.03,52.14
2025-12-02,47.4,49.86,59.59,48.77,41.37,49.4
2025-12-03,54.25,50.82,71.78,53.42,25.75,51.21
2025-12-04,90.96,29.04,67.81,91.1,23.97,60.58
2025-12-05,98.63,94.93,85.89,98.63,27.26,81.07
2025-12-06,85.21,1.51,81.78,82.74,94.93,69.23
2025-12-07,93.15,30.27,52.19,92.19,81.78,69.92
2025-12-08,87.4,87.4,22.88,87.53,37.67,64.58
2025-12-09,71.1,73.01,22.47,72.6,21.92,52.22
2025-12-10,78.49,38.77,65.21,78.08,1.92,52.49
2025-12-11,65.48,47.26,94.93,65.48,5.62,55.75
2025-12-12,72.33,71.23,75.48,71.64,12.74,60.68
2025-12-13,80.14,16.03,51.1,78.08,68.49,58.77
2025-12-14,48.63,6.44,60.41,47.53,99.18,52.44
2025-12-15,65.21,58.49,58.08,64.38,97.81,68.79
2025-12-16,69.45,30.82,34.25,68.36,87.4,58.05
2025-12-17,68.36,33.97,97.26,68.08,60.55,65.64
2025-12-18,66.3,37.81,96.03,65.89,57.12,64.63
2025-12-19,76.44,37.95,48.63,77.95,58.36,59.86
2025-12-20,88.77,3.15,87.81,87.81,87.81,71.07
2025-12-21,81.78,6.85,95.48,80.27,80.0,68.88
2025-12-22,83.56,64.93,96.71,82.19,69.73,79.42
2025-12-23,58.08,32.47,91.1,57.26,46.71,57.12
2025-12-24,87.81,60.14,88.63,86.71,42.19,73.1
2025-12-25,93.15,88.22,93.29,92.05,72.6,87.86
2025-12-26,87.4,74.52,68.36,86.03,68.49,76.96
2025-12-27,81.92,18.9,12.74,80.14,83.7,55.48
2025-12-28,91.92,27.12,4.11,90.96,81.1,59.04
2025-12-29,69.45,91.51,40.14,67.53,78.49,69.42
2025-12-30,84.11,92.47,74.25,83.29,89.59,84.74
2025-12-31,92.88,98.22,78.9,92.05,73.29,87.07
2026-01-01,95.48,53.42,54.38,95.89,93.01,78.44
2026-01-02,76.03,5.75,57.12,74.38,81.92,59.04
2026-01-03,59.32,32.6,100.0,58.49,99.59,70.0
2026-01-04,61.64,98.77,100.0,60.82,99.18,84.08
2026-01-05,66.03,97.26,99.86,65.48,96.3,84.99
2026-01-06,73.56,96.99,99.59,72.6,94.25,87.4
2026-01-07,69.45,95.75,99.59,69.73,80.0,82.9
2026-01-08,46.99,80.82,99.18,49.32,74.52,70.16
2026-01-09,21.78,70.96,98.63,26.44,89.32,61.42
2026-01-10,35.34,71.78,98.63,33.15,84.93,64.77
2026-01-11,59.32,28.08,98.63,56.85,96.16,67.81
2026-01-12,73.42,72.88,97.26,72.6,60.96,75.42
2026-01-13,90.0,90.0,96.44,89.73,51.37,83.51
2026-01-14,44.38,92.33,95.21,43.84,57.81,66.71
2026-01-15,44.52,79.73,96.71,45.75,62.47,65.84
2026-01-16,69.45,91.78,97.12,68.9,23.29,70.11
2026-01-17,78.77,67.81,86.03,78.22,55.48,73.26
2026-01-18,58.9,92.05,91.1,57.26,59.59,71.78
2026-01-19,76.99,97.81,71.23,77.4,22.88,69.26
2026-01-20,84.66,97.4,63.29,83.97,48.08,75.48
2026-01-21,82.88,83.56,82.6,83.29,27.53,71.97
2026-01-22,43.7,81.92,87.95,41.37,35.21,58.03
2026-01-23,33.56,90.96,85.48,31.1,10.55,50.33
2026-01-24,78.08,59.18,80.14,74.93,70.96,72.66
2026-01-25,90.68,41.51,40.41,89.18,64.52,65.26
2026-01-26,89.04,88.08,78.49,88.22,32.6,75.29
2026-01-27,96.3,82.88,78.77,96.58,42.6,79.42
2026-01-28,83.29,59.18,83.97,83.56,52.47,72.49
2026-01-29,75.21,62.47,87.67,74.93,46.99,69.45
2026-01-30,75.75,92.47,97.26,74.52,30.27,74.05
2026-01-31,89.32,22.88,84.79,88.9,54.79,68.14
2026-02-01,99.59,22.33,93.97,99.59,74.38,77.97
2026-02-02,94.52,69.45,94.11,94.52,20.55,74.63
2026-02-03,96.58,40.0,93.7,96.71,21.1,69.62
2026-02-04,88.63,58.9,85.75,87.81,41.37,72.49
2026-02-05,67.26,71.92,57.12,66.71,20.0,56.6
2026-02-06,72.19,84.38,82.6,72.19,33.42,68.96
2026-02-07,95.89,15.62,90.14,96.03,71.64,73.86
2026-02-08,89.32,31.78,59.45,87.95,61.51,66.0
2026-02-09,82.05,87.95,76.44,81.92,26.58,70.99
2026-02-10,71.51,39.32,56.44,71.1,5.48,48.77
2026-02-11,77.53,53.42,65.07,76.71,19.73,58.49
2026-02-12,68.77,36.44,76.03,67.4,24.38,54.6
2026-02-13,76.71,58.77,84.11,76.44,22.47,63.7
2026-02-14,87.53,47.4,53.7,87.12,51.78,65.51
2026-02-15,91.37,16.99,80.41,90.27,45.62,64.93
2026-02-16,91.92,3.97,74.66,91.1,8.9,54.11
2026-02-17,86.85,2.47,85.75,86.03,29.04,58.03
2026-02-18,87.4,0.41,89.59,86.71,9.18,54.66
2026-02-19,90.82,2.05,94.25,90.0,29.86,61.4
2026-02-20,90.68,5.89,94.66,90.0,15.48,59.34
2026-02-21,95.48,4.25,94.38,95.21,62.47,70.36
2026-02-22,93.42,3.97,93.15,93.01,89.18,74.55
2026-02-23,86.44,7.12,93.7,86.16,51.92,65.07
2026-02-24,72.74,32.19,92.6,76.99,44.11,63.73
2026-02-25,70.55,27.53,97.67,70.41,41.1,61.45
2026-02-26,60.82,13.42,92.88,61.23,36.03,52.88
2026-02-27,84.66,27.12,85.48,83.97,41.1,64.47
2026-02-28,36.3,5.21,100.0,33.15,100.0,54.93
2026-03-01,92.19,9.73,99.86,90.41,99.86,78.41
2026-03-02,89.32,15.34,99.73,88.22,99.59,78.44
2026-03-03,67.67,15.21,99.59,66.44,99.04,69.59
2026-03-04,55.62,27.67,99.45,54.52,98.49,67.15
2026-03-05,93.29,40.96,99.32,92.6,97.81,84.79
2026-03-06,95.75,67.12,99.32,95.62,97.26,91.01
2026-03-07,98.08,24.11,99.32,98.08,98.77,83.67
2026-03-08,93.15,42.88,99.04,93.01,98.63,85.34
2026-03-09,90.68,46.44,99.86,89.59,97.67,84.85
2026-03-10,91.23,67.81,99.86,90.68,96.85,89.29
2026-03-11,85.07,33.56,99.18,83.97,96.85,79.73
2026-03-12,89.45,48.63,99.18,88.63,96.99,84.58
2026-03-13,88.77,52.74,99.04,87.53,96.58,84.93
2026-03-14,93.15,34.93,99.32,92.88,97.95,83.64
2026-03-15,72.05,71.23,98.49,71.51,97.26,82.11
2026-03-16,69.86,91.64,98.63,70.82,94.38,85.07
2026-03-17,65.48,45.62,97.95,63.7,94.79,73.51
2026-03-18,48.22,52.47,97.81,47.12,95.62,68.25
2026-03-19,49.45,30.14,99.18,48.08,96.71,64.71
2026-03-20,69.32,35.07,98.08,71.1,92.74,73.26
2026-03-21,89.86,11.23,97.81,90.55,96.99,77.29
2026-03-22,71.92,7.67,97.81,69.18,97.12,68.74
2026-03-23,36.3,21.92,97.95,35.75,95.07,57.4
2026-03-24,62.88,14.11,96.71,62.05,90.96,65.34
2026-03-25,61.64,29.18,96.58,60.96,87.53,67.18
2026-03-26,64.66,75.34,96.85,62.6,85.07,76.9
2026-03-27,56.16,20.82,96.16,55.75,90.0,63.78
2026-03-28,81.51,26.99,96.03,79.73,94.79,75.81
2026-03-29,64.66,36.71,96.3,62.19,96.16,71.21
2026-03-30,49.45,36.58,96.85,47.95,92.05,64.58
2026-03-31,43.01,57.4,96.71,41.64,88.49,65.45
2026-04-01,43.42,59.18,96.58,44.11,85.48,65.75
2026-04-02,69.73,53.97,97.4,67.53,89.04,75.53
2026-04-03,58.36,73.01,96.03,59.04,90.0,75.29
2026-04-04,82.19,20.82,95.34,80.55,94.52,74.68
2026-04-05,53.97,1.23,96.03,51.64,95.75,59.73
2026-04-06,76.16,1.92,96.85,74.52,93.42,68.58
2026-04-07,18.9,14.79,96.85,18.77,91.78,48.22
2026-04-08,55.89,81.1,99.59,55.07,96.03,77.53
2026-04-09,13.29,23.29,95.07,11.78,86.3,45.95
2026-04-10,33.7,74.52,94.93,33.97,78.49,63.12
2026-04-11,24.38,34.52,94.38,23.01,85.89,52.44
2026-04-12,59.86,23.01,94.52,59.73,87.95,65.01
2026-04-13,58.22,83.01,96.3,57.67,86.3,76.3
2026-04-14,47.4,78.9,94.79,46.99,80.14,69.64
2026-04-15,20.82,73.29,93.56,21.78,82.47,58.38
2026-04-16,29.18,52.05,93.42,30.82,81.37,57.37
2026-04-17,19.18,18.08,93.29,17.4,70.0,43.59
2026-04-18,82.19,10.82,93.7,80.96,87.4,71.01
2026-04-19,90.14,9.45,93.15,88.77,90.0,74.3
2026-04-20,66.3,79.18,93.42,65.48,85.62,78.0
2026-04-21,44.38,36.58,92.47,43.7,77.95,59.01
2026-04-22,51.92,46.3,92.47,52.05,83.84,65.32
2026-04-23,47.53,39.73,92.33,47.4,77.4,60.88
2026-04-24,33.01,73.15,91.92,38.08,71.78,61.59
2026-04-25,40.55,26.71,91.64,39.86,89.04,57.56
2026-04-26,38.77,13.15,90.41,36.3,98.36,55.4
2026-04-27,63.7,84.52,91.51,65.48,88.08,78.66
2026-04-28,57.95,68.22,92.05,58.22,72.05,69.7
2026-04-29,24.93,55.21,92.6,24.66,74.38,54.36
2026-04-30,31.51,34.52,91.92,30.0,76.99,52.99
2026-05-01,28.22,4.79,91.37,27.53,78.9,46.16
2026-05-02,54.66,12.33,91.78,54.79,82.33,59.18
2026-05-03,55.48,5.89,91.78,54.52,86.99,58.93
2026-05-04,53.29,0.27,92.33,52.74,87.26,57.18
2026-05-05,45.89,1.51,91.37,44.93,86.03,53.95
2026-05-06,32.6,26.99,91.64,33.42,80.55,53.04
2026-05-07,52.88,33.97,90.27,53.15,68.63,59.78
2026-05-08,28.08,24.25,90.27,28.08,73.29,48.79
2026-05-09,63.84,28.63,89.04,62.05,63.84,61.48
2026-05-10,53.84,13.97,89.86,54.11,84.25,59.21
2026-05-11,62.6,61.78,90.55,64.52,56.71,67.23
2026-05-12,38.77,79.32,90.41,48.63,59.59,63.34
2026-05-13,54.11,98.22,90.0,56.99,46.44,69.15
2026-05-14,74.25,99.45,89.59,75.62,46.58,77.1
2026-05-15,86.71,98.77,90.27,88.49,41.64,81.18
2026-05-16,76.03,72.6,88.22,77.95,71.51,77.26
2026-05-17,77.12,55.34,88.49,75.34,88.63,76.99
2026-05-18,54.93,67.26,89.04,55.48,77.4,68.82
2026-05-19,43.97,80.82,88.77,45.75,85.21,68.9
2026-05-20,45.48,94.93,89.04,46.3,74.11,69.97
2026-05-21,65.62,48.9,88.22,65.21,39.04,61.4
2026-05-22,52.88,50.68,87.95,55.48,50.96,59.59
2026-05-23,93.56,22.6,87.26,93.29,75.75,74.49
2026-05-24,97.12,16.71,89.18,96.85,94.79,78.93
2026-05-25,93.56,65.89,89.04,93.29,63.97,81.15
2026-05-26,97.12,36.03,87.67,97.12,58.22,75.23
2026-05-27,49.59,61.78,87.26,54.11,47.81,60.11
2026-05-28,67.12,40.55,87.81,65.75,70.68,66.38
2026-05-29,65.75,12.33,88.22,65.21,58.77,58.05
2026-05-30,90.96,15.89,85.89,90.27,56.58,67.92
2026-05-31,75.62,16.58,85.89,72.33,74.25,64.93
2026-06-01,52.88,17.81,87.26,51.78,70.68,56.08
2026-06-02,56.99,25.75,86.3,56.16,76.03,60.25
2026-06-03,83.7,37.53,87.95,82.47,77.95,73.92
2026-06-04,55.75,20.82,86.71,55.34,50.41,53.81
2026-06-05,86.71,71.92,86.44,86.03,40.0,74.22
2026-06-06,81.64,5.21,85.48,82.19,79.45,66.79
2026-06-07,86.3,15.75,85.07,85.21,92.47,72.96
2026-06-08,72.19,24.93,87.26,71.1,86.16,68.33
2026-06-09,68.49,27.53,86.3,68.63,71.78,64.55
2026-06-10,73.42,22.6,88.77,70.96,89.59,69.07
2026-06-11,86.71,20.55,91.78,85.34,82.19,73.32
2026-06-12,83.42,19.18,89.45,82.19,45.07,63.86
2026-06-13,95.34,3.01,86.44,96.58,70.68,70.41
2026-06-14,79.04,7.95,87.95,78.49,83.7,67.42
2026-06-15,87.53,16.71,93.01,87.95,85.89,74.22
2026-06-16,78.08,16.03,90.14,78.77,62.88,65.18
2026-06-17,78.77,27.4,90.27,77.67,52.88,65.4
2026-06-18,65.21,44.66,91.51,64.52,72.88,67.75
2026-06-19,68.08,0.96,87.67,68.9,59.18,56.96
2026-06-20,90.82,0.96,85.21,89.86,68.63,67.1
2026-06-21,79.59,2.6,90.41,78.22,79.04,65.97
2026-06-22,70.68,26.71,87.53,72.33,55.34,62.52
2026-06-23,80.14,21.92,83.97,79.73,41.78,61.51
2026-06-24,52.33,24.66,81.78,52.88,40.96,50.52
2026-06-25,33.42,21.64,83.01,33.56,21.92,38.71
2026-06-26,42.74,45.34,81.37,41.78,47.67,51.78
2026-06-27,82.88,11.92,81.51,82.19,80.0,67.7
2026-06-28,69.04,7.95,84.11,67.26,80.68,61.81
2026-06-29,34.66,53.56,83.97,37.81,61.64,54.33
2026-06-30,73.97,80.55,81.51,73.56,36.44,69.21
2026-07-05,84.25,28.9,79.04,83.42,75.75,70.27
2026-07-06,72.47,73.29,80.68,69.86,83.29,75.92
2026-07-07,71.64,58.22,82.19,71.51,77.53,72.22
2026-07-08,78.63,59.04,91.23,78.9,91.92,79.95
2026-07-09,63.29,53.7,87.4,65.07,77.81,69.45
2026-07-10,54.38,33.42,82.05,53.15,52.6,55.12
2026-07-11,92.47,12.88,80.27,92.74,72.88,70.25
2026-07-12,92.6,16.99,86.85,91.92,93.42,76.36
2026-07-13,59.45,8.63,87.67,61.78,88.49,61.21
2026-07-14,71.78,44.79,90.68,70.55,88.08,73.18
2026-07-15,69.45,39.73,86.03,68.63,70.96,66.96
2026-07-16,58.9,33.7,84.66,58.77,55.07,58.22
2026-07-17,67.81,97.95,81.92,68.49,49.04,73.04
2026-07-18,92.6,31.51,83.7,92.47,85.89,77.23
2026-07-19,59.32,93.7,90.0,56.16,97.81,79.4
